car_name,kms_driven,fuel_type,transmission,ownership,manufacture,engine_cc,Seats,company_name,car_prices_in_rupee
353,90000,4,1,4,2005,1193,5,8,13000
1439,50000,4,1,1,2017,1497,5,18,55000
1186,90000,1,1,2,2014,1998,5,18,30000
1268,3700,4,1,1,2021,1582,5,9,40000
350,15000,4,1,1,2020,1197,5,18,90000
1263,20000,4,1,1,2019,1798,5,9,42500
1752,120000,1,1,1,2013,1248,5,17,63000
1808,60000,4,1,1,2016,1399,7,28,34000
356,60000,4,1,3,2011,2982,7,8,25500
485,40000,1,1,2,2016,2179,5,3,48000
1571,110000,1,1,3,2011,998,5,9,29000
1825,70000,4,1,4,2011,1298,5,9,21000
1371,110000,4,1,1,2011,796,5,27,30000
1435,70000,1,1,2,2010,1497,5,18,19000
672,80000,1,1,2,2011,1896,7,7,10000
694,110000,1,1,3,2015,2179,5,29,127000
1751,60000,1,1,1,2013,1498,7,17,70000
97,70000,4,1,1,2016,1956,5,18,28500
628,120000,4,1,2,2007,1591,5,18,80000
100,15000,4,1,1,2005,1461,5,18,98900
355,110000,4,1,2,2009,796,7,8,21300
1028,120000,1,1,2,2007,2179,5,27,15000
812,80000,1,0,2,2018,1198,5,28,108000
161,50000,1,1,2,2018,1498,2,30,53500
1038,35000,1,1,1,2021,2523,5,28,206500
1615,60000,4,1,1,2019,796,5,9,87500
1004,110000,1,1,2,2013,2499,5,23,26600
100,135000,4,1,4,2009,1248,7,18,12500
1752,90000,1,1,2,2013,2523,5,17,52500
255,67000,4,1,2,2013,1298,5,8,27000
121,90000,1,1,3,2014,1396,5,8,25000
235,300000,1,1,1,2019,1197,5,17,69000
105,50000,4,1,2,2008,1995,5,18,13500
487,5000,1,1,1,2022,1461,5,10,77600
1408,100000,1,1,2,2014,1198,5,18,42500
241,110000,1,1,3,2011,998,5,17,30000
1415,80000,4,1,2,2009,1498,5,18,16000
449,78000,1,1,1,2017,1396,5,9,80000
1445,90000,4,1,3,2008,1586,5,18,12000
3,100000,1,0,3,2007,998,5,1,37500
1568,136000,1,1,2,2013,1968,5,17,20000
288,136000,4,1,3,2012,999,5,8,65000
97,40000,4,1,1,2018,1493,5,18,32500
1098,110000,1,1,1,2015,1197,5,30,36500
1886,70000,1,1,3,2014,999,5,9,31000
1246,90000,4,1,2,2007,1061,5,18,12000
302,60000,4,1,1,2016,1995,5,18,33500
1128,40000,1,0,4,2014,998,5,0,125000
1265,147000,4,1,1,2000,1248,5,9,65000
479,20000,1,0,1,2021,999,5,9,200000
218,20000,4,1,1,2021,1197,5,18,71000
936,35000,4,1,1,2017,1956,5,26,27000
1652,60000,4,1,1,2005,1197,5,18,95000
1679,100000,4,0,2,2011,1197,5,1,80000
99,25000,4,0,2,2017,1248,5,18,35000
1435,60000,1,1,1,2015,1968,5,18,24000
940,45095,4,0,1,2017,1248,5,26,30900
641,30056,4,1,2,2011,814,7,29,20400
777,32638,1,1,1,2021,2967,5,28,154200
820,21513,4,1,1,2020,1798,7,18,48900
1411,55325,4,1,1,2015,2179,5,18,38700
1401,163043,1,1,3,2009,1248,5,18,14800
45,117180,1,0,3,2011,1956,7,0,76000
1435,156932,1,1,3,2014,2494,5,18,30100
537,28508,4,1,1,2013,1373,5,9,18400
1137,86594,1,0,3,2009,1197,5,0,110200
1372,61090,4,1,2,2011,1497,5,27,51100
1313,295392,1,1,1,2011,1197,5,17,37000
1427,84132,1,1,1,2012,1582,7,18,25000
419,99695,1,1,1,2017,2393,5,12,112500
879,98234,1,1,1,2014,1461,7,29,75100
343,86523,4,1,1,2016,1462,5,18,52400
1825,76974,4,1,2,2012,1498,7,9,22700
356,112308,4,1,3,2008,2199,5,8,21300
1411,42278,4,1,1,2012,1451,5,18,29200
454,65308,1,1,1,2016,1248,7,9,82900
891,83519,1,1,1,2016,2499,7,29,149900
493,133159,1,1,1,2013,1997,5,26,35200
606,55481,0,1,1,2020,998,7,18,90600
176,7046,4,0,1,2021,1493,5,16,122700
295,9762,1,0,1,2021,1248,5,13,282100
803,12144,4,0,1,2021,1248,5,16,183500
1240,117585,1,1,1,2017,1120,5,18,68600
593,205129,1,1,1,2014,1193,5,7,64600
1292,53076,1,1,2,2016,1498,5,17,84700
305,84346,0,1,1,2018,1968,5,18,42800
1461,97865,1,1,1,2015,814,5,17,50100
1435,89807,1,1,1,2010,1396,7,18,20700
1408,99121,1,1,3,2014,2199,5,18,32700
758,97497,1,1,1,2016,1498,5,9,36000
847,48863,4,1,1,2010,1364,5,28,90316
376,133384,1,1,1,2014,1582,5,8,42800
64,94235,1,0,3,2012,1248,5,0,105900
537,26995,4,1,1,2015,1461,5,9,24600
1858,93763,1,1,1,2015,998,5,9,49300
1259,133491,1,0,3,2015,1197,5,9,93800
1098,73323,1,1,3,2015,799,5,30,37400
643,141059,1,1,2,2015,1498,5,29,38700
1574,178989,1,1,1,2011,1998,5,9,28900
1408,129195,1,1,1,2013,1968,5,18,36800
498,73331,1,1,2,2013,1248,5,26,31600
302,75088,4,1,1,2014,998,5,18,24900
760,60609,4,1,1,2015,1995,5,9,32300
944,48448,4,1,1,2015,998,5,26,21900
545,112525,1,1,1,2015,1956,7,7,53300
484,97095,1,1,3,2012,2179,5,3,26600
45,114450,1,0,3,2013,998,5,0,80300
1435,177180,1,1,3,2010,1497,5,18,16200
1653,122702,0,1,1,2016,1248,5,18,25900
3,145228,1,0,1,2010,2993,5,1,51900
93,11026,4,1,1,2011,796,5,18,14400
805,5216,1,1,1,2022,1586,5,16,188900
1358,39732,1,1,1,2011,1248,5,28,27800
97,26360,4,1,1,2019,1462,7,18,36100
368,55360,4,1,1,2017,2179,5,8,72500
1399,101417,1,1,2,2015,1968,5,18,29700
25,104033,1,0,3,2010,1498,5,1,129700
100,73411,4,1,3,2011,1199,5,18,11100
1245,19844,4,1,1,2008,1498,5,18,21000
1434,107497,1,1,1,2012,1995,5,18,33000
334,86272,4,1,1,2018,1582,5,18,62600
811,82455,1,1,2,2017,2143,5,28,88600
1128,40996,1,0,1,2019,1462,5,0,254800
134,182628,1,1,1,2016,1197,5,8,35600
1102,80615,1,1,4,2011,1197,5,30,19200
379,119391,1,1,1,2015,1497,7,8,52900
7,169917,1,0,3,2012,2494,5,1,99300
1593,28235,1,0,2,2020,796,5,9,119500
262,86063,1,0,1,2014,1498,7,20,113600
1521,9711,4,0,1,2021,2393,5,29,107200
1439,108590,4,1,1,2015,1197,5,18,36200
748,51777,4,1,1,2018,1197,5,9,46600
1057,19909,1,1,1,2021,1198,5,28,98100
869,119363,1,1,2,2014,1197,5,29,63100
87,46001,0,1,1,2020,999,5,18,25500
374,2710,4,0,1,2022,1461,5,8,144300
888,46471,1,1,2,2020,1086,5,29,191300
1398,45893,4,0,1,2020,1399,5,18,64100
201,78178,4,1,1,2017,814,7,18,47600
120,89419,4,1,2,2015,2179,7,8,34500
770,31750,4,1,1,2016,2179,5,9,39300
1465,5527,4,0,1,2021,1197,5,30,135100
498,101376,1,1,1,2016,1248,5,26,51000
1814,102437,4,1,2,2008,1199,5,9,10300
659,153367,1,1,2,2008,1498,5,7,14100
537,92419,4,1,2,2015,998,5,9,22000
1744,93764,1,1,2,2013,1498,5,17,46300
1738,61137,1,1,2,2015,1396,5,17,80800
201,21109,4,1,1,2017,1498,5,18,48200
1408,194803,1,1,1,2012,1497,4,18,31400
1486,28392,4,1,1,2016,2184,5,28,33400
670,65892,1,1,1,2018,998,5,7,43600
97,13365,4,1,1,2019,1396,5,18,35400
391,210870,1,1,1,2017,1193,5,8,76000
1848,80294,1,1,1,2018,1497,5,9,61100
562,182108,1,1,1,2015,1451,5,7,47600
1331,12721,4,1,1,2020,1396,5,13,110400
1481,4486,1,1,1,2022,1498,5,17,141300
1562,29707,4,0,1,2020,1197,5,9,107300
1852,47387,1,1,3,2016,1197,8,9,52700
1806,112613,4,1,1,2014,2393,6,28,23600
387,55802,4,1,1,2017,1956,5,8,64400
802,11081,4,0,1,2021,1995,5,16,177700
1848,82177,1,1,1,2018,1461,5,9,58700
377,66357,1,1,3,2014,1461,5,8,42300
1873,60228,4,1,1,2010,998,5,9,18600
1766,89337,4,0,1,2015,1495,6,9,35800
885,20713,1,1,1,2021,1198,7,29,193000
798,49268,1,1,1,2020,2982,7,16,122700
1682,128428,1,0,2,2013,2982,5,1,88300
1473,133451,1,1,1,2015,1197,5,23,44100
1113,104419,1,1,2,2012,2198,5,26,16500
1795,67301,4,1,1,2011,796,5,18,16700
72,100636,4,1,2,2008,998,7,9,11500
932,38934,4,1,1,2016,1462,5,17,33800
692,91653,1,0,2,2013,1497,5,29,115700
696,151441,1,1,3,2013,1197,5,29,103900
203,52045,4,1,1,2019,1364,5,18,59900
1757,4248,1,1,1,2022,1498,5,17,124600
103,147432,4,1,2,2010,1498,5,18,10600
98,28244,4,0,2,2017,1497,5,18,31200
614,44458,4,1,1,2019,1197,5,18,78600
356,71456,4,1,1,2009,1120,5,8,25200
770,38765,4,1,1,2015,1199,5,9,32400
639,135571,1,1,2,2012,1493,5,29,28600
118,113005,1,1,2,2015,1199,5,8,36900
379,155769,1,1,1,2014,999,5,8,50000
1335,8062,4,1,1,2020,1956,7,13,129500
179,6071,4,1,1,2022,2755,5,9,67700
756,65072,1,1,1,2014,1461,5,9,38900
111,29507,4,1,1,2020,999,5,28,69600
1599,372588,1,1,2,2010,1451,5,9,25700
903,24959,4,1,1,2016,1591,6,8,49500
939,39265,4,1,1,2018,1451,7,26,32400
779,21699,1,1,1,2021,2494,5,28,167000
894,85911,1,0,1,2018,2993,5,29,148200
1567,117132,1,1,1,2012,1248,5,17,22700
936,50455,4,1,1,2017,1061,5,26,25600
801,13471,4,0,1,2021,1396,5,16,159900
460,36104,4,1,1,2018,998,5,9,94800
799,7943,4,1,1,2021,1248,5,16,173000
868,83474,1,1,2,2014,1198,8,29,75700
19,84218,1,0,2,2010,2498,7,1,89300
1399,91065,1,1,2,2015,1248,7,18,34100
1657,105323,4,1,2,2008,2179,5,18,94726
450,164798,1,1,1,2016,936,5,9,76500
304,48660,0,1,1,2020,1896,5,18,42900
1186,154958,1,1,1,2012,1396,5,18,23500
119,95989,4,1,3,2016,2400,5,8,27500
1783,152308,1,1,1,2009,1086,5,17,20400
612,127831,1,1,1,2012,1956,5,18,41400
1752,164428,1,1,1,2013,796,7,17,52500
223,60205,1,1,1,2016,2982,5,3,27900
1031,234805,1,0,1,2008,1950,5,27,24500
854,223926,1,1,2,2015,4367,7,28,20400
1211,83694,1,0,3,2012,2998,5,31,82000
1288,102825,4,1,1,2003,1997,5,9,68373
427,42035,1,1,1,2019,1248,5,12,139000
87,28350,0,1,1,2020,1197,5,18,38300
693,105427,1,0,3,2014,796,5,29,132800
720,13000,1,0,1,2021,1968,5,20,890000
1201,68500,1,0,1,2019,1497,5,14,19000000
1700,39000,4,0,1,2019,1061,5,1,11500000
1207,19500,4,0,1,2020,1199,7,14,11400000
1434,66000,1,1,1,2014,2184,5,18,42500
1817,23000,4,1,1,2015,2179,5,9,31000
103,65000,4,1,2,2009,1198,5,18,15000
1128,76000,1,0,2,2016,1498,5,0,147500
471,20000,4,1,1,2020,1396,5,9,110000
630,90000,4,1,1,2009,998,5,18,12500
1489,25000,4,1,1,2019,1399,5,28,44000
1678,110000,1,1,1,2006,998,5,23,17000
1749,110000,1,1,3,2014,1396,5,17,41000
1041,60000,4,1,1,2020,1498,5,28,60000
390,110000,1,1,2,2017,993,5,8,65000
1889,100000,1,1,1,2015,1197,5,9,40000
1653,60000,0,1,1,2014,1197,5,18,30000
674,70000,1,1,3,2010,1956,5,7,10000
1649,80000,4,1,1,2015,1399,5,18,29000
1844,100000,1,1,4,2011,1061,5,9,14000
168,127000,1,1,1,2015,796,5,7,35000
1799,80000,4,1,1,2006,1794,5,18,75000
815,50000,4,1,1,2018,1498,7,18,43000
1834,87000,4,1,2,2010,1199,5,9,16000
778,80000,1,1,1,2019,2179,5,28,120000
673,90000,1,1,1,2013,1498,5,7,25000
1657,80000,4,1,1,2008,1248,5,18,85000
85,25000,4,1,2,2019,793,5,18,30000
447,120000,4,1,2,2008,1248,5,29,19000
369,25000,1,1,1,2021,1405,5,8,109900
1488,40000,4,1,1,2017,1499,5,28,25000
1732,120000,1,0,3,2016,1396,5,17,60000
130,100000,1,1,1,2018,1199,5,8,55000
1448,90000,1,1,1,2019,1598,5,18,63000
301,50000,1,1,2,2015,1198,5,18,22500
1448,90000,1,1,1,2019,1799,5,18,58000
830,50000,1,1,3,2007,1193,5,28,55000
170,90000,1,1,2,2022,998,5,7,65000
451,40000,1,1,2,2018,1198,7,9,91000
1486,35000,4,1,1,2019,1498,7,28,39000
1079,70000,4,1,4,2008,1497,5,3,11000
1094,90000,4,1,2,2014,1493,5,30,27000
403,90000,4,1,3,2008,1248,5,8,20000
840,60000,4,1,1,2008,1498,5,28,45000
1648,50000,4,1,1,2019,814,5,18,42000
1094,90000,4,1,3,2015,1199,5,30,30000
118,25000,1,1,1,2014,1896,5,8,34000
993,110000,1,1,1,2019,2179,5,17,75000
1459,80000,1,1,1,2017,1364,5,17,55500
1240,126000,1,1,1,2017,1197,5,18,81000
118,82000,1,1,2,2013,1968,7,8,32000
534,50000,3,1,2,2018,1047,5,9,22000
124,80000,4,0,1,2019,1047,5,8,59000
1028,45500,1,1,2,2010,1248,7,27,20000
1300,40000,1,1,1,2012,1061,5,17,85000
645,142000,1,1,1,2011,1498,5,29,23000
760,34000,4,1,1,2016,2179,5,9,44000
1072,181000,1,0,1,2014,1196,5,27,67500
1496,70000,1,1,1,2019,993,5,28,48000
1496,70000,1,1,1,2019,1451,5,28,48000
619,120000,1,1,1,2012,1248,5,18,45000
1669,40000,4,1,4,2007,1193,5,18,11000
1150,80000,1,0,1,2015,814,5,27,75000
1745,30000,1,1,1,2020,1197,5,17,130000
676,100000,4,1,2,2011,998,5,7,10000
1798,100000,4,1,3,2004,1194,5,18,65000
803,40000,4,0,1,2021,1197,5,16,175000
212,95700,1,1,2,2018,1197,5,18,53400
832,38332,4,1,1,2007,1498,5,28,12000
537,35000,4,1,1,2015,1498,5,9,25000
750,50000,4,1,3,2018,1497,8,9,36000
97,35000,4,1,1,2016,998,5,18,35000
698,40000,4,1,1,2018,1248,5,7,42500
1439,50000,4,1,1,2013,2494,5,18,30500
1405,40000,0,1,1,2019,1498,5,18,61000
569,50000,1,1,1,2021,998,5,7,90000
543,60000,1,1,2,2014,1799,5,7,50000
1323,31000,4,0,1,2020,1248,5,13,165000
1674,80000,4,1,2,2011,1461,5,18,17000
1240,70000,1,1,1,2018,1197,7,18,76000
878,120000,1,1,3,2011,1248,5,29,41000
913,50000,1,1,1,2019,1582,5,8,71000
1667,50000,4,1,1,2013,2179,5,18,24000
401,85000,4,1,2,2008,1396,5,8,14000
1435,80000,1,1,1,2016,1248,7,18,42500
498,73000,1,1,2,2015,1248,5,26,47500
1821,60000,4,1,2,2013,1248,5,9,18000
1399,120000,1,1,1,2013,1248,5,18,29900
454,100000,1,1,1,2015,1364,7,9,75000
1752,100000,1,1,2,2014,1496,5,17,60000
1846,120000,1,1,1,2012,998,5,9,27800
1408,80000,1,1,3,2012,2393,5,18,30000
1410,80000,1,1,3,2012,1405,5,18,29000
835,100000,1,1,2,2012,1197,5,28,95000
609,60000,1,1,1,2017,1582,5,18,66500
643,80000,1,1,1,2013,1582,5,29,26500
646,80500,4,1,2,2011,998,5,29,19000
1667,25000,4,1,1,2012,1497,5,18,30000
883,90000,1,1,1,2017,814,5,29,135000
852,60000,1,1,4,2014,998,5,28,18000
1549,50000,4,1,1,2019,1197,5,9,70000
454,100000,1,1,2,2015,1248,5,9,73000
454,100000,1,1,2,2015,1461,5,9,73000
1655,80000,3,1,1,2012,998,8,18,25000
370,10000,4,1,2,2008,1461,5,8,12000
535,60000,3,1,2,2012,1298,5,9,18500
93,70000,4,1,2,2013,796,5,18,18000
1817,110000,4,1,3,2012,796,5,9,15000
1186,72000,1,1,1,2011,1368,5,18,21500
498,63000,1,1,2,2014,1341,5,26,36500
1648,50000,4,1,2,2019,1197,5,18,38500
1568,100000,1,1,2,2015,1197,5,17,24000
1415,80000,4,1,4,2009,796,5,18,17500
1076,70000,4,1,1,2018,1498,5,18,23000
85,35000,4,1,2,2020,1497,5,18,31000
411,50000,4,0,1,2018,999,5,12,143700
733,70000,4,1,3,2006,1199,7,9,90000
1834,100000,4,1,1,2010,799,4,9,19500
1834,90000,4,1,1,2010,1197,5,9,19500
103,70000,4,1,1,2012,2179,5,18,12000
390,110000,1,1,2,2017,998,5,8,65000
364,90000,4,1,3,2006,998,5,8,13000
541,80769,4,1,2,2015,1197,5,7,47100
1102,47700,1,1,2,2013,1248,5,30,29000
945,40000,4,1,2,2016,1197,5,26,21000
211,20000,4,1,1,2021,1248,5,18,65000
1248,110000,1,1,3,2013,999,5,28,34000
95,50000,0,1,1,2014,1248,5,18,22000
1648,70000,4,1,2,2005,1968,5,18,80000
1880,15000,4,1,1,2019,1395,5,9,60000
989,120000,1,1,3,2012,1998,5,28,18000
1189,110000,4,1,2,2009,2487,5,18,15000
1408,40000,1,1,1,2018,1995,5,18,62500
1177,60000,4,1,3,2019,1991,4,4,20000
1399,100000,1,1,3,2015,1950,5,18,35000
1136,27000,1,0,2,2020,1950,5,0,447500
49,99125,4,0,1,2017,1998,5,0,217500
22,46000,4,0,1,2019,1499,5,1,517500
540,68000,4,0,1,2017,1968,5,15,397500
12,40500,1,0,1,2021,1598,5,1,547500
715,27000,4,0,1,2018,2143,5,20,437500
713,18000,1,0,1,2020,2143,5,20,587500
278,40200,1,0,1,2020,1998,5,20,437500
1,4200,4,0,2,2018,2143,5,21,437500
565,51000,4,1,1,2018,1186,5,7,87500
64,60100,1,0,2,2015,1197,5,0,197500
505,30000,4,1,1,2018,1061,5,26,79500
267,71000,1,0,2,2018,999,5,20,297500
719,46100,1,0,1,2017,1086,5,20,457500
1688,18000,4,0,1,2021,1396,5,1,617500
280,56000,1,0,2,2015,1498,5,20,160000
1763,60694,1,1,2,2018,1198,5,9,42800
1411,38536,4,1,3,2015,998,5,18,37500
1657,97641,4,1,3,2008,1498,5,18,76085
940,4956,4,0,1,2018,1199,5,26,34000
1279,112753,4,1,2,2012,998,5,9,15100
1846,135966,1,1,2,2012,998,5,9,24500
552,60730,1,1,1,2017,998,5,7,60800
135,35128,4,1,1,2015,1248,7,8,37700
1648,93688,4,1,1,2014,2143,5,18,27500
126,17804,1,1,1,2014,1497,5,8,40000
128,118424,4,1,1,2014,2982,7,8,35000
1663,9256,4,1,1,2017,1497,5,18,37500
1648,90098,4,1,1,2013,1197,5,18,25000
1650,54363,4,1,3,2010,1498,5,18,13300
1434,53139,1,1,3,2018,998,5,18,51100
268,73873,1,0,1,2012,796,5,20,91200
1051,34346,1,1,1,2019,1396,5,28,76000
696,99934,1,1,1,2012,1197,5,29,105500
472,12748,4,1,2,2021,1197,5,9,123800
1664,9006,4,1,1,2019,998,5,18,46600
230,28600,1,1,3,2020,1199,5,17,91700
1645,8876,0,1,1,2021,796,5,18,58800
84,60613,0,1,1,2013,998,5,18,16800
1847,56939,1,1,1,2017,998,5,9,52200
760,80628,4,1,2,2015,999,5,9,31200
1439,9535,4,1,1,2021,1197,5,18,58700
1653,68616,0,1,2,2012,1396,5,18,21000
140,33000,4,1,1,2018,796,7,8,65000
85,4972,4,1,1,2015,1198,5,18,18800
1653,34088,0,1,2,2019,1591,5,18,43300
1660,54890,4,1,2,2013,2494,5,18,25200
984,25166,4,1,1,2021,1396,5,23,54700
1439,32714,4,1,1,2020,998,5,18,59200
1886,75000,1,1,1,2014,1086,5,9,45000
108,60375,4,1,1,2009,1197,8,18,86608
154,37083,4,1,1,2014,1047,5,8,37800
464,7322,4,1,2,2019,796,5,9,133100
863,276459,1,1,3,2014,2179,7,29,58300
451,64179,1,1,1,2018,1248,7,9,81400
1650,41347,4,1,1,2015,998,5,18,27600
1273,15845,4,1,1,2019,1248,5,9,45200
1412,20185,4,1,1,2017,1248,5,18,53500
1502,38207,1,1,1,2019,998,5,28,59700
105,78759,4,1,1,2007,1086,5,18,76394
1322,70000,1,1,1,2014,1197,5,17,55000
1434,89414,1,1,2,2013,1197,5,18,31300
1650,69420,4,1,2,2015,1586,5,18,27600
611,68143,1,1,1,2017,1493,5,18,72400
619,56184,1,1,2,2014,1248,5,18,50000
300,40479,4,1,1,2017,1497,7,18,29500
1276,45912,3,1,1,2010,796,5,9,11100
1184,82441,4,1,3,2010,799,5,18,15900
1439,78801,4,1,2,2013,3198,5,18,27400
1243,83083,4,1,3,2010,2987,5,18,17200
1339,35157,1,1,1,2019,793,5,13,132600
1623,75000,1,1,1,2016,1248,5,18,62500
356,75000,4,1,1,2011,1086,6,8,34000
85,72000,4,1,1,2015,1197,7,18,26000
1179,73000,4,1,1,2016,1364,5,4,23500
596,103988,1,0,1,2016,1198,8,7,208000
1214,151374,4,0,1,2011,1498,5,20,119400
301,79977,1,1,2,2016,796,7,18,30600
186,51490,1,1,1,2015,796,7,5,40800
1819,19967,4,1,1,2014,1396,5,9,27800
1885,88581,4,1,1,2015,2179,5,9,43300
635,111810,1,1,1,2014,2179,5,29,36400
921,35893,1,1,1,2018,1197,5,17,38400
194,65370,1,1,1,2017,998,7,8,72300
85,48816,4,1,1,2015,1248,5,18,20200
1076,73200,4,1,1,2018,1493,5,18,21300
853,152903,1,1,1,2014,1956,5,28,13000
1032,153332,1,1,5,2011,1396,5,28,23100
1032,55198,1,1,1,2009,1462,5,28,20700
211,10239,4,1,1,2019,1248,7,18,62200
1663,3261,4,1,1,2020,1461,5,18,52300
1623,94088,1,1,1,2017,1197,5,18,65700
1332,27371,1,0,1,2019,1248,5,13,123600
1036,72558,1,1,1,2021,1193,5,28,179400
1846,133295,1,1,2,2011,1498,5,9,20000
337,17221,4,1,1,2019,1396,5,18,71700
1435,28654,1,1,1,2017,1199,7,18,51400
500,119202,1,1,2,2014,1197,5,26,35000
1820,55077,4,1,2,2009,1497,5,9,15200
610,74022,1,1,2,2017,2179,5,18,61400
1807,22065,4,1,1,2014,1248,5,28,15300
1151,104656,1,0,1,2015,1461,5,27,45000
1858,163925,1,1,1,2015,998,5,9,43800
902,23947,4,1,1,2018,1248,5,8,53600
815,44230,4,1,1,2017,1969,7,18,43300
358,66131,4,1,2,2011,1198,5,8,31500
1732,124551,1,0,1,2017,1248,5,17,97600
1401,100271,1,1,1,2009,2179,5,18,17900
498,72403,1,1,2,2013,1086,5,26,37900
1650,81422,4,1,1,2011,1199,5,18,17100
1408,58889,1,1,1,2014,1086,5,18,20000
1709,13000,1,0,1,2019,1086,5,31,567500
255,20410,4,1,1,2015,1197,5,8,30000
1408,60000,1,1,1,2013,1364,5,18,41000
1741,30000,1,1,1,2019,998,5,17,155000
1279,80000,4,1,1,2008,1199,5,9,17000
225,80000,4,1,3,2015,1086,5,3,16500
1826,60000,4,1,1,2014,1596,5,9,31000
1275,80000,4,1,1,2008,1197,5,9,85000
1825,90000,4,1,1,2012,998,7,9,23000
635,130000,1,1,1,2014,1196,5,29,42000
97,100000,4,1,1,2015,1248,5,18,20000
899,138000,4,1,1,2015,2179,7,8,37000
1287,25000,4,1,1,2007,998,5,9,10000
663,70000,4,1,2,2011,1956,5,7,25000
1551,10000,4,1,1,2021,1956,5,9,80000
1661,50000,4,1,3,2013,1248,5,18,31000
677,30000,4,1,2,2010,1497,5,7,14500
1449,100000,1,1,2,2012,1248,5,18,31000
1731,76000,1,0,2,2015,1199,5,17,82500
1667,70000,4,1,1,2014,1197,5,18,39700
415,55000,1,1,1,2018,1197,5,12,140000
1037,20000,1,0,1,2022,1373,5,28,200000
1240,60000,1,1,1,2019,999,5,18,95000
375,70000,4,1,1,2020,1497,5,8,110000
1434,120000,1,1,1,2012,998,5,18,28000
1256,43727,4,1,1,2012,1086,5,3,23000
1438,25000,4,1,1,2014,1248,5,18,45000
1774,20000,4,1,1,2019,1150,5,9,56400
348,85000,4,1,1,2015,1197,5,18,60000
936,35000,4,1,1,2019,1197,5,26,35000
358,60000,4,1,2,2010,1373,5,8,27500
1650,70000,4,1,1,2013,1248,5,18,35000
1273,25000,4,1,1,2019,998,7,9,40200
1408,93000,1,1,2,2015,1199,5,18,29900
184,15000,4,1,1,2008,1086,5,3,75000
1433,50000,4,1,1,2014,2179,5,18,37500
1775,70000,4,1,1,2019,1197,5,9,60000
348,80000,4,1,1,2015,1499,5,18,52500
1410,87000,1,1,5,2012,1248,5,18,23000
1649,60000,4,1,1,2015,1197,5,18,25000
1103,120000,1,1,3,2011,1462,5,30,18000
1272,30000,4,0,1,2019,1498,5,9,47000
1742,70000,1,1,1,2014,1496,5,17,100000
1885,56000,4,1,1,2017,1199,5,9,60000
671,110000,4,0,1,2019,799,4,7,40000
989,70000,1,1,1,2013,1197,5,28,35000
180,35000,4,0,1,2020,1197,5,9,80000
332,50000,4,0,1,2020,1997,5,18,90000
551,80000,1,1,1,2017,1197,5,7,65000
644,67000,4,1,2,2013,999,5,29,29000
112,15000,4,1,1,2021,1368,6,28,77500
947,110000,4,1,2,2016,1461,5,26,19100
1548,10000,4,1,1,2021,1193,5,9,78000
1724,25000,4,1,1,2019,2835,5,17,90000
1479,7700,4,1,1,2021,1197,5,17,140000
201,110000,4,1,1,2016,796,7,18,55000
951,14000,4,1,1,2022,1396,5,26,72000
967,60000,4,1,1,2012,1197,5,5,16000
498,120000,1,1,1,2014,1493,5,26,38000
833,180977,4,1,1,2011,998,5,28,12000
1082,120000,1,1,1,2010,1197,5,22,50000
767,2000,4,1,1,2021,1186,7,9,68000
103,60000,4,1,3,2008,1248,5,18,10000
589,40000,1,1,1,2018,1405,7,9,60000
1677,17000,4,1,1,2022,1462,5,18,65000
1460,88000,1,1,1,2016,1498,5,17,52000
1223,35000,4,0,1,2020,1493,5,18,48000
1888,30000,4,1,1,2015,1956,5,9,48500
739,80000,1,1,2,2018,1498,7,9,42000
1449,120000,1,1,1,2014,1461,5,18,37900
831,120000,1,1,3,2010,1197,5,28,10000
614,70000,4,1,1,2021,2179,5,18,87500
117,110000,1,1,1,2017,796,5,8,35000
1461,80000,1,1,2,2018,1495,5,17,62000
424,90000,1,1,1,2017,1197,5,12,100000
506,17000,4,1,1,2020,1197,5,26,75000
495,120000,1,1,1,2017,1197,5,26,64000
820,12000,4,1,1,2021,1197,5,18,46900
1249,120000,1,1,1,2012,1061,5,28,30500
101,60000,4,1,2,2010,1198,5,18,14000
73,80000,4,1,2,2010,1999,5,9,15000
1414,110000,4,0,1,2016,998,5,18,55000
815,80000,4,1,1,2018,796,5,18,44000
1411,80000,4,1,1,2015,1086,8,18,47000
769,23000,4,1,1,2020,1197,7,9,62500
1657,80000,4,1,3,2009,1197,5,18,13000
132,30000,4,1,1,2016,2179,4,8,42000
584,18100,4,1,1,2018,2179,5,9,120000
1222,35000,4,1,1,2020,1396,5,18,46000
105,120000,4,1,3,2009,624,5,18,10000
1263,15000,4,1,1,2019,1396,5,9,40000
1438,120000,4,1,2,2014,1197,5,18,31000
1892,35000,4,1,2,2019,1591,5,9,56500
1317,40000,1,0,2,2012,1405,5,17,40000
1307,120000,1,1,2,2018,1598,5,17,87500
1876,110000,1,1,2,2012,998,5,9,19500
1024,15000,4,1,1,2012,1248,5,28,50500
1845,110000,1,1,2,2012,1197,5,9,19500
1439,30000,4,1,1,2020,1197,7,18,55000
1581,70000,4,1,3,2014,1197,5,9,41000
851,80000,1,1,2,2009,1596,5,28,11000
1546,110000,4,1,2,2011,2494,5,30,25000
97,43500,4,1,1,2014,1197,5,18,22000
1186,61367,1,1,2,2011,1197,5,18,16500
1439,61560,4,1,2,2015,1396,5,18,36000
1888,29258,4,1,2,2015,1197,5,9,51000
1834,63538,4,1,3,2010,1373,5,9,18000
